Code,Name,PGN,,,,
C53,"Grevo Gambit, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4,,,,
C53,"Albin Gambit, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.O-O,,,,
C53,"Lewis Defense, Italian; Closed Variation",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7,,,,
C53,"Center Holding Variation, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7 5.d4 Bb6ï¿½,,,,
C53,"Mestel Variation, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Qe7 5.d4 Bb6 6.Bg5,,,,
C54,C54,1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6,,,,
C54,"Bird Attack, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.b4,,,,
C54,"Cracow Variation, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb4+ 7.Kf1,,,,
C54,"Moeller (Therkatz) Attack, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb4+ 7.Nc3 Nxe4 8.O-O Bxc3 9.d5,,,,
C54,"Therkatz-Herzog, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb4+ 7.Nc3 Nxe4 8.O-O Bxc3 9.d5 Bf6 10.Re1 Ne7,,,,
C54,"Greco Variation, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.cxd4 Bb4+ 7.Nc3 Nxe4 8.O-O Nxc3,,,,
C54,"Mason Gambit, Italian",1.e4 e5 2.Nf3 Nc6 3.Bc4 Bc5 4.c3 Nf6 5.d4 exd4 6.O-O,,,,
C55,Two Knights Defense; C55,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6,,,,
C55,De Riviere Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.c3,,,,
C55,Modern Bishop's Opening,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d3,,,,
C56,"Open Variation, Two Knights Defense; C56",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4,,,,
C56,"Perreux Variation, Two Knights Defense",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.Ng5,,,,
C56,Scotch Gambit,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O,,,,
C56,Max Lange Attack,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.e5,,,,
C56,"Loman Defense, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.e5 d5 7.exf6 dxc4 8.Re1+ Be6 9.Ng5 g6,,,,
C56,"Marshall Variation, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Bc5 6.e5 d5 7.exf6 dxc4 8.Re1+ Be7 9.Ng5 Qd5 10.Nc3 Qf5,,,,
C56,"Double Gambit Accepted, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Nxe4,,,,
C56,"Nachmanson Gambit, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Nxe4 6.Nc3,,,,
C56,"Jordansky Attack, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.d4 exd4 5.O-O Nxe4 6.Re1 d5 7.Bxd5 Qxd5 8.Nc3 Qa5 9.Ne4 Be6 10.Bg5,,,,
C57,"Prussian Game; Knight Attack, Two Knights; C57",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5,,,,
C57,"Traxler; Wilkes-Barre Var, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Bc5,,,,
C57,"Trencianske-Teplice Gambit, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Bc5 5.Bxf7+ Ke7 6.d4,,,,
C57,"Ulvestad Variation, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 b5,,,,
C57,"Kurkin Gambit, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 b5 6.Bf1 h6 7.Nxf7,,,,
C57,"Kloss Gambit, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nb4,,,,
C57,"Fritz Variation, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nd4,,,,
C57,"Berliner Variation, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nd4 6.c3 b5 7.Bf1 Nxd5 8.Ne4 Qh4,,,,
C57,"Lolli Attack, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.d4,,,,
C57,"Fried Liver; Fegatello Attack, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Nxd5 6.Nxf7,,,,
C57,"Ponziani-Steintz Gambit, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 Nxe4,,,,
C58,"Polerio Defense, Two Knights; C58",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5,,,,
C58,"Bogoljubow Variation, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Qf3,,,,
C58,"Colman Variation, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Qf3 Rb8,,,,
C58,"Kieseritzky; Morphy Var, 2 Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.d3,,,,
C58,"Yankovich Variation, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.d3 h6 7.Nf3 e4 8.Qe2 Nxc4 9.dxc4 Bc5 10.Nfd2,,,,
C59,C59,1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Be2,,,,
C59,"Suhle Defense, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Be2 h6,,,,
C59,"Goering Variation, Two Knights",1.e4 e5 2.Nf3 Nc6 3.Bc4 Nf6 4.Ng5 d5 5.exd5 Na5 6.Bb5+ c6 7.dxc6 bxc6 8.Be2 h6 9.Nf3 e4 10.Ne5,,,,
C60,Ruy Lopez; Spanish Opening; C60,1.e4 e5 2.Nf3 Nc6 3.Bb5,,,,
C60,"Bulgarian Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a5,,,,
C60,"Rotary-Albany Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 b6,,,,
C60,"Alapin Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bb4,,,,
C60,"Alapin Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bb4 4.c3 Ba5 5.Bxc6 dxc6,,,,
C60,"Lucena Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Be7,,,,
C60,"Sawyer's Gambit, Ruy Lopez; Spanish Countergambit",1.e4 e5 2.Nf3 Nc6 3.Bb5 d5,,,,
C60,"Harding Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 d5 4.Nxe5 Qg5 5.Nxc6,,,,
C60,"Fricke Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 d5 4.Nxe5 Qg5 5.O-O,,,,
C60,"Nuremberg Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f6,,,,
C60,"Brentano Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 g5,,,,
C60,"Barnes; Smyslov; Fianchetto Var, Ruy",1.e4 e5 2.Nf3 Nc6 3.Bb5 g6,,,,
C60,"Retreat Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nc8,,,,
C60,"Cozio Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7,,,,
C60,"Tartakower Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7 4.d4 exd4 5.Nxd4 g6 6.Nc3 Bg7 7.Be3 O-O 8.Qd2 d5,,,,
C60,"Paulsen Variation, Cozio Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nge7 4.Nc3 g6,,,,
C60,"Vinogradov Var, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Qe7,,,,
C60,"Frankfort; Gunderam Var, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Qf6,,,,
C61,"Bird Defense, Ruy Lopez; C61",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nd4,,,,
C61,"Paulsen Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nd4 4.Nxd4 exd4 5.O-O Ne7,,,,
C62,"Steinitz Defense, Ruy Lopez; C62",1.e4 e5 2.Nf3 Nc6 3.Bb5 d6,,,,
C62,"Nimzovich Attack, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 d6 4.d4 Bd7 4.Nc3 Nf6 5.Bxc6,,,,
C62,"Center Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 d6 4.d4 exd4 5.O-O,,,,
C63,"Schliemann; Jaenisch Var, Ruy Lopez; C63",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5,,,,
C63,"Exchange Variation, Schliemann Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Bxc6,,,,
C63,"Schoenemann Attack, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.d4,,,,
C63,"Jaenisch Gambit Accepted, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.exf5,,,,
C63,"Berger (Dyckhoff) Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3ï¿½ï¿½,,,,
C63,"Kostic Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 Be7,,,,
C63,"Moehring Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 d5 6.Nxe5 dxe4 7.Nxc6 Qd5,,,,
C63,"Tartakower Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 fxe4 5.Nxe4 Nf6,,,,
C63,"Soviet Youth Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 Nd4 5.O-O,,,,
C63,"Kostic Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 f5 4.Nc3 Nf6 5.exf5 Bc5,,,,
C64,"Classical; Cordel Var, Ruy Lopez; C64",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5,,,,
C64,"Spanish Wing Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.b4,,,,
C64,"Charousek Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 Bb6,,,,
C64,"Konikowski Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 d5,,,,
C64,"Cordel Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 f5,,,,
C64,"Benelux Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 Nf6 5.d4 Bb6 6.O-O O-O,,,,
C64,"Boden Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.c3 Qe7,,,,
C64,"Zaitsev Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.O-O Nd4 5.b4,,,,
C64,"Zukertort Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Bc5 4.O-O Nf6 5.c3,,,,
C65,"Berlin Defense, Ruy Lopez; C65",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6,,,,
C65,"Kaufmann Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Bc5 5.Be3,,,,
C65,"Anderssen Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 d6 5.Bxc6+,,,,
C65,"Duras Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 d6 5.c4,,,,
C65,"Mortimer Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Ne7,,,,
C65,"Mortimer Trap, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d3 Ne7 5.Nxe5 c6,,,,
C65,"Nyholm Attack, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.d4 exd4 5.O-O,,,,
C65,"Beverwijk Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Bc5,,,,
C66,"Improved Steinitz Defense, Ruy Lopez; C66",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6,,,,
C66,"Hedgehog Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7,,,,
C66,"Closed Bernstein Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7 7.Bg5,,,,
C66,"Closed Showalter Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7 7.Bxc6,,,,
C66,"Tarrasch Trap, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 Be7 7.Re1 O-O,,,,
C66,"Closed Wolf Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O d6 5.d4 Bd7 6.Nc3 exd4,,,,
C66,"Fishing Pole Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Ng4,,,,
C67,"Rio Gambit Accepted, Ruy Lopez; C67",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4,,,,
C67,"Rosenthal Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 a6,,,,
C67,"Rio de Janeiro Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7,,,,
C67,"Minckwitz Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.dxe5,,,,
C67,"Trifunovic Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.Qe2 d5,,,,
C67,"Pillsbury Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.Qe2 Nd6 7.Bxc6+ bxc6 8.dxe5 Nb7 9.b3,,,,
C67,"Zukertort Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.Qe2 Nd6 7.Bxc6+ bxc6 8.dxe5 Nb7 9.c4,,,,
C67,"Berlin; Rio de Janerio Var, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.Qe2 Nd6 7.Bxc6+ bxc6 8.dxe5 Nb7 9.Nc3 O-O 10.Re1,,,,
C67,"Winawer Attack, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.Qe2 Nd6 7.Bxc6+ bxc6 8.dxe5 Nb7 9.Nd4 O-O,,,,
C67,"Cordel Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Be7 6.Qe2 Nd6 7.Bxc6+ bxc6 8.dxe5 Nf5,,,,
C67,"L'Hermet Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6,,,,
C67,"Westerinen Line, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 Nf6 4.O-O Nxe4 5.d4 Nd6 6.Bxc6 dxc6 7.dxe5 Ne4,,,,
C68,"Morphy Defense, Ruy Lopez; C68",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6,,,,
C68,"Exchange Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6,,,,
C68,"Lutikov Variation, Ruy Lopez Exchange",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 bxc6,,,,
C68,"Keres Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 bxc6 5.Nc3,,,,
C68,"Romanovsky Variation, Ruy Lopez Exchange",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 bxc6 5.Nc3 f6 6.d3,,,,
C68,"Alekhjne Variation, Ruy Lopez Exchange",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.d4 exd4 6.Qxd4 Qxd4 7.Nxd4 Bd6,,,,
C68,"Barendregt-Fischer Var, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O,,,,
C68,"King's Bishop Variation, Ruy Lopez Exchange",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bd6,,,,
C68,"Alapin Gambit, Ruy Lopez Exchange",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Bg4 6.h3 h5,,,,
C69,"Gligoric Variation, Ruy Lopez; C69",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O f6,,,,
C69,"Bronstein Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Bxc6 dxc6 5.O-O Qd6,,,,
C70,"Morphy Defense, Ruy Lopez; C70",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4,,,,
C70,"Caro Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 b5,,,,
C70,"Graz Variation, Ruy",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 b5 5.Bb3 Bc5,,,,
C70,"Furman-Taimanov; Wing Var, Ruy; Norwegian Variation",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 b5 5.Bb3 Na5,,,,
C70,"Nightingale Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 b5 5.Bb3 Na5 6.Bxf7+,,,,
C70,"Alapin's Defense Deferred, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Bb4,,,,
C70,"Classical Defense Deferred, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Bc5,,,,
C70,"Schliemann Defense Deferred, Ruy",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 f5,,,,
C70,"Jaenisch Gambit Deferred, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 f5 5.exf5,,,,
C70,"Cozio Defense Deferred, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nge7,,,,
C71,Steinitz Defense Deferred; Ruy Lopez; C71,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6,,,,
C71,"Modern Steinitz Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6,,,,
C71,"Keres Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c4,,,,
C71,"Noah's Ark Trap, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.d4 b5 6.Bb3 exd4 7.Nxd4 Nxd4 8.Qxd4 c5 9.Qd5 Be6 10.Qc6+ Bd7,,,,
C72,C72,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.O-O,,,,
C73,C73,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.Bxc6+ bxc6,,,,
C73,"Richter Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.Bxc6+ bxc6 6.d4,,,,
C73,"Alapin Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.Bxc6+ bxc6 6.d4 f6,,,,
C74,C74,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3,,,,
C74,"Siesta Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 f5,,,,
C74,"Kopaiev Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 f5 6.exf5 Bxf5 7.O-O,,,,
C75,C75,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 Bd7,,,,
C76,C76,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 d6 5.c3 Bd7 6.d4 g6,,,,
C77,C77,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6,,,,
C77,Treybel; Flohr; Exchange Var Deferred,1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Bxc6,,,,
C77,"Bayreuth Variation, ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Bxc6,,,,
C77,"Jaffe Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.c3,,,,
C77,"Anderssen Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3,,,,
C77,"Duras Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d3 d6 6.c4,,,,
C77,"Mackenzie Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d4,,,,
C77,"Center Attack, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.d4 exd4,,,,
C77,"Nimzovich; Tarrasch Var, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Nc3,,,,
C77,"Wormald Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.Qe2,,,,
C78,"Normal Variation, Ruy Lopez; C78",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O,,,,
C78,"Arkangelsk; Counterthrust Var, Ruy",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5ï¿½,,,,
C78,"Shannon Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Bb7 7.Ng5 d5,,,,
C78,"Wing Attack, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 Be7 7.a4,,,,
C78,"Neo-Steinitz Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O b5 6.Bb3 d6,,,,
C78,"Moeller Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Bc5,,,,
C79,"Central Countergambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O d5,,,,
C79,"Russian Defense, Ruy Lopez; C79; Lasker Defense",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O d6,,,,
C79,"Brix Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O g6,,,,
C80,"Tarrasch; Open Variation, Ruy Lopez; C80",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4,,,,
C80,"Schlechter Defense, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.a4 Nxd4,,,,
C80,"Berger Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.a4 Nxd4 9.Nxd4 exd4 10.Nc3,,,,
C80,"Harksen Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.c4,,,,
C80,"Bernstein Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.Nbd2,,,,
C80,"Karpov Gambit, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Be6 9.Nbd2 Nc5 10.c3 d4,,,,
C80,"Zukertort Variation, Ruy Lopez",1.e4 e5 2.Nf3 Nc6 3.Bb5 a6 4.Ba4 Nf6 5.O-O Nxe4 6.d4 b5 7.Bb3 d5 8.dxe5 Ne7,,,,
